Numero,URL,Nome,Peso,Altura,Tipo 1,Tipo 2,Habilidade,Descricao Habilidade,URL Habilidade,Evolução 2 Número,Evolução 2 Nome,Evolução 2 Url,Evolução 3 Número,Evolução 3 Nome,Evolução 3 Url
0852,https://pokemondb.net/pokedex/clobbopus,Clobbopus,4.0 kg (8.8 lbs),0.6 m (2′00″),Fighting,,/ability/limber,The Pokémon is protected from paralysis.,https://pokemondb.net/ability/limber,#0853,Grapploct,https://pokemondb.net/pokedex/grapploct,,,
0853,https://pokemondb.net/pokedex/grapploct,Grapploct,39.0 kg (86.0 lbs),1.6 m (5′03″),Fighting,,/ability/limber,The Pokémon is protected from paralysis.,https://pokemondb.net/ability/limber,#0853,Grapploct,https://pokemondb.net/pokedex/grapploct,,,
0854,https://pokemondb.net/pokedex/sinistea,Sinistea,0.2 kg (0.4 lbs),0.1 m (0′04″),Ghost,,/ability/weak-armor,Physical attacks lower Defense and raise Speed.,https://pokemondb.net/ability/weak-armor,#0855,Polteageist,https://pokemondb.net/pokedex/polteageist,,,
0855,https://pokemondb.net/pokedex/polteageist,Polteageist,0.4 kg (0.9 lbs),0.2 m (0′08″),Ghost,,/ability/weak-armor,Physical attacks lower Defense and raise Speed.,https://pokemondb.net/ability/weak-armor,#0855,Polteageist,https://pokemondb.net/pokedex/polteageist,,,
0856,https://pokemondb.net/pokedex/hatenna,Hatenna,3.4 kg (7.5 lbs),0.4 m (1′04″),Psychic,,/ability/healer,May heal an ally's status conditions.,https://pokemondb.net/ability/healer,#0857,Hattrem,https://pokemondb.net/pokedex/hattrem,#0858,Hatterene,https://pokemondb.net/pokedex/hatterene
0857,https://pokemondb.net/pokedex/hattrem,Hattrem,4.8 kg (10.6 lbs),0.6 m (2′00″),Psychic,,/ability/healer,May heal an ally's status conditions.,https://pokemondb.net/ability/healer,#0857,Hattrem,https://pokemondb.net/pokedex/hattrem,#0858,Hatterene,https://pokemondb.net/pokedex/hatterene
0858,https://pokemondb.net/pokedex/hatterene,Hatterene,5.1 kg (11.2 lbs),2.1 m (6′11″),Psychic,Fairy,/ability/healer,May heal an ally's status conditions.,https://pokemondb.net/ability/healer,#0857,Hattrem,https://pokemondb.net/pokedex/hattrem,#0858,Hatterene,https://pokemondb.net/pokedex/hatterene
0859,https://pokemondb.net/pokedex/impidimp,Impidimp,5.5 kg (12.1 lbs),0.4 m (1′04″),Dark,Fairy,/ability/prankster,Gives priority to a status move.,https://pokemondb.net/ability/prankster,#0860,Morgrem,https://pokemondb.net/pokedex/morgrem,#0861,Grimmsnarl,https://pokemondb.net/pokedex/grimmsnarl
0860,https://pokemondb.net/pokedex/morgrem,Morgrem,12.5 kg (27.6 lbs),0.8 m (2′07″),Dark,Fairy,/ability/prankster,Gives priority to a status move.,https://pokemondb.net/ability/prankster,#0860,Morgrem,https://pokemondb.net/pokedex/morgrem,#0861,Grimmsnarl,https://pokemondb.net/pokedex/grimmsnarl
0861,https://pokemondb.net/pokedex/grimmsnarl,Grimmsnarl,61.0 kg (134.5 lbs),1.5 m (4′11″),Dark,Fairy,/ability/prankster,Gives priority to a status move.,https://pokemondb.net/ability/prankster,#0860,Morgrem,https://pokemondb.net/pokedex/morgrem,#0861,Grimmsnarl,https://pokemondb.net/pokedex/grimmsnarl
0862,https://pokemondb.net/pokedex/obstagoon,Obstagoon,46.0 kg (101.4 lbs),1.6 m (5′03″),Dark,Normal,/ability/reckless,Powers up moves that have recoil damage.,https://pokemondb.net/ability/reckless,#0264,Linoone,https://pokemondb.net/pokedex/linoone,#0862,Obstagoon,https://pokemondb.net/pokedex/obstagoon
0863,https://pokemondb.net/pokedex/perrserker,Perrserker,28.0 kg (61.7 lbs),0.8 m (2′07″),Steel,,/ability/battle-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/battle-armor,#0053,Persian,https://pokemondb.net/pokedex/persian,,,
0864,https://pokemondb.net/pokedex/cursola,Cursola,0.4 kg (0.9 lbs),1.0 m (3′03″),Ghost,,/ability/weak-armor,Physical attacks lower Defense and raise Speed.,https://pokemondb.net/ability/weak-armor,#0864,Cursola,https://pokemondb.net/pokedex/cursola,,,
0865,https://pokemondb.net/pokedex/sirfetchd,Sirfetch'd,117.0 kg (257.9 lbs),0.8 m (2′07″),Fighting,,/ability/steadfast,Raises Speed each time the Pokémon flinches.,https://pokemondb.net/ability/steadfast,#0865,Sirfetch'd,https://pokemondb.net/pokedex/sirfetchd,,,
0866,https://pokemondb.net/pokedex/mr-rime,Mr. Rime,58.2 kg (128.3 lbs),1.5 m (4′11″),Ice,Psychic,/ability/tangled-feet,Raises evasion if the Pokémon is confused.,https://pokemondb.net/ability/tangled-feet,,,,,,
0867,https://pokemondb.net/pokedex/runerigus,Runerigus,66.6 kg (146.8 lbs),1.6 m (5′03″),Ground,Ghost,/ability/wandering-spirit,Swaps abilities with opponents on contact.,https://pokemondb.net/ability/wandering-spirit,#0563,Cofagrigus,https://pokemondb.net/pokedex/cofagrigus,,,
0868,https://pokemondb.net/pokedex/milcery,Milcery,0.3 kg (0.7 lbs),0.2 m (0′08″),Fairy,,/ability/sweet-veil,Prevents the Pokémon and allies from falling asleep.,https://pokemondb.net/ability/sweet-veil,#0869,Alcremie,https://pokemondb.net/pokedex/alcremie,,,
0869,https://pokemondb.net/pokedex/alcremie,Alcremie,0.5 kg (1.1 lbs),0.3 m (1′00″),Fairy,,/ability/sweet-veil,Prevents the Pokémon and allies from falling asleep.,https://pokemondb.net/ability/sweet-veil,#0869,Alcremie,https://pokemondb.net/pokedex/alcremie,,,
0870,https://pokemondb.net/pokedex/falinks,Falinks,62.0 kg (136.7 lbs),3.0 m (9′10″),Fighting,,/ability/battle-armor,The Pokémon is protected against critical hits.,https://pokemondb.net/ability/battle-armor,,,,,,
0871,https://pokemondb.net/pokedex/pincurchin,Pincurchin,1.0 kg (2.2 lbs),0.3 m (1′00″),Electric,,/ability/lightning-rod,Draws in all Electric-type moves to up Sp. Attack.,https://pokemondb.net/ability/lightning-rod,,,,,,
0872,https://pokemondb.net/pokedex/snom,Snom,3.8 kg (8.4 lbs),0.3 m (1′00″),Ice,Bug,/ability/shield-dust,Blocks the added effects of attacks taken.,https://pokemondb.net/ability/shield-dust,#0873,Frosmoth,https://pokemondb.net/pokedex/frosmoth,,,
0873,https://pokemondb.net/pokedex/frosmoth,Frosmoth,42.0 kg (92.6 lbs),1.3 m (4′03″),Ice,Bug,/ability/shield-dust,Blocks the added effects of attacks taken.,https://pokemondb.net/ability/shield-dust,#0873,Frosmoth,https://pokemondb.net/pokedex/frosmoth,,,
0874,https://pokemondb.net/pokedex/stonjourner,Stonjourner,520.0 kg (1146.4 lbs),2.5 m (8′02″),Rock,,/ability/power-spot,Just being next to the Pokémon powers up moves.,https://pokemondb.net/ability/power-spot,,,,,,
0875,https://pokemondb.net/pokedex/eiscue,Eiscue,89.0 kg (196.2 lbs),1.4 m (4′07″),Ice,Lake of Outrage,/ability/ice-face,Avoids damage from Physical moves for one turn.,https://pokemondb.net/ability/ice-face,,,,,,
0876,https://pokemondb.net/pokedex/indeedee,Indeedee,28.0 kg (61.7 lbs),0.9 m (2′11″),Psychic,Normal,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,,,,,,
0877,https://pokemondb.net/pokedex/morpeko,Morpeko,3.0 kg (6.6 lbs),0.3 m (1′00″),Electric,Dark,/ability/hunger-switch,Changes forms each turn.,https://pokemondb.net/ability/hunger-switch,,,,,,
0878,https://pokemondb.net/pokedex/cufant,Cufant,100.0 kg (220.5 lbs),1.2 m (3′11″),Steel,,/ability/sheer-force,Removes added effects to increase move damage.,https://pokemondb.net/ability/sheer-force,#0879,Copperajah,https://pokemondb.net/pokedex/copperajah,,,
0879,https://pokemondb.net/pokedex/copperajah,Copperajah,650.0 kg (1433.0 lbs),3.0 m (9′10″),Steel,,/ability/sheer-force,Removes added effects to increase move damage.,https://pokemondb.net/ability/sheer-force,#0879,Copperajah,https://pokemondb.net/pokedex/copperajah,,,
0880,https://pokemondb.net/pokedex/dracozolt,Dracozolt,190.0 kg (418.9 lbs),1.8 m (5′11″),Electric,Dragon,/ability/volt-absorb,Restores HP if hit by an Electric-type move.,https://pokemondb.net/ability/volt-absorb,,,,,,
0881,https://pokemondb.net/pokedex/arctozolt,Arctozolt,150.0 kg (330.7 lbs),2.3 m (7′07″),Electric,Ice,/ability/volt-absorb,Restores HP if hit by an Electric-type move.,https://pokemondb.net/ability/volt-absorb,,,,,,
0882,https://pokemondb.net/pokedex/dracovish,Dracovish,215.0 kg (474.0 lbs),2.3 m (7′07″),Water,Dragon,/ability/water-absorb,Restores HP if hit by a Water-type move.,https://pokemondb.net/ability/water-absorb,,,,,,
0883,https://pokemondb.net/pokedex/arctovish,Arctovish,175.0 kg (385.8 lbs),2.0 m (6′07″),Water,Ice,/ability/water-absorb,Restores HP if hit by a Water-type move.,https://pokemondb.net/ability/water-absorb,,,,,,
0884,https://pokemondb.net/pokedex/duraludon,Duraludon,40.0 kg (88.2 lbs),1.8 m (5′11″),Steel,Dragon,/ability/light-metal,Halves the Pokémon's weight.,https://pokemondb.net/ability/light-metal,#1018,Archaludon,https://pokemondb.net/pokedex/archaludon,,,
0885,https://pokemondb.net/pokedex/dreepy,Dreepy,2.0 kg (4.4 lbs),0.5 m (1′08″),Dragon,Ghost,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,#0886,Drakloak,https://pokemondb.net/pokedex/drakloak,#0887,Dragapult,https://pokemondb.net/pokedex/dragapult
0886,https://pokemondb.net/pokedex/drakloak,Drakloak,11.0 kg (24.3 lbs),1.4 m (4′07″),Dragon,Ghost,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,#0886,Drakloak,https://pokemondb.net/pokedex/drakloak,#0887,Dragapult,https://pokemondb.net/pokedex/dragapult
0887,https://pokemondb.net/pokedex/dragapult,Dragapult,50.0 kg (110.2 lbs),3.0 m (9′10″),Dragon,Ghost,/ability/clear-body,Prevents other Pokémon from lowering its stats.,https://pokemondb.net/ability/clear-body,#0886,Drakloak,https://pokemondb.net/pokedex/drakloak,#0887,Dragapult,https://pokemondb.net/pokedex/dragapult
0888,https://pokemondb.net/pokedex/zacian,Zacian,110.0 kg (242.5 lbs),2.8 m (9′02″),Fairy,Steel,/ability/intrepid-sword,Boosts Attack in battle.,https://pokemondb.net/ability/intrepid-sword,,,,,,
0889,https://pokemondb.net/pokedex/zamazenta,Zamazenta,210.0 kg (463.0 lbs),2.9 m (9′06″),Fighting,Steel,/ability/dauntless-shield,Boosts Defense in battle.,https://pokemondb.net/ability/dauntless-shield,,,,,,
0890,https://pokemondb.net/pokedex/eternatus,Eternatus,950.0 kg (2094.4 lbs),20.0 m (65′07″),Poison,Dragon,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0891,https://pokemondb.net/pokedex/kubfu,Kubfu,12.0 kg (26.5 lbs),0.6 m (2′00″),Fighting,,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,,,,,,
0892,https://pokemondb.net/pokedex/urshifu,Urshifu,105.0 kg (231.5 lbs),1.9 m (6′03″),Fighting,Dark,/ability/unseen-fist,Contact moves can strike through Protect/Detect.,https://pokemondb.net/ability/unseen-fist,,,,,,
0893,https://pokemondb.net/pokedex/zarude,Zarude,70.0 kg (154.3 lbs),1.8 m (5′11″),Dark,Grass,/ability/leaf-guard,Prevents problems with status in sunny weather.,https://pokemondb.net/ability/leaf-guard,,,,,,
0894,https://pokemondb.net/pokedex/regieleki,Regieleki,145.0 kg (319.7 lbs),1.2 m (3′11″),Electric,,/ability/transistor,Powers up Electric-type moves.,https://pokemondb.net/ability/transistor,,,,,,
0895,https://pokemondb.net/pokedex/regidrago,Regidrago,200.0 kg (440.9 lbs),2.1 m (6′11″),Dragon,,/ability/dragons-maw,Powers up Dragon-type moves.,https://pokemondb.net/ability/dragons-maw,,,,,,
0896,https://pokemondb.net/pokedex/glastrier,Glastrier,800.0 kg (1763.7 lbs),2.2 m (7′03″),Ice,,/ability/chilling-neigh,Boosts Attack after knocking out a Pokémon.,https://pokemondb.net/ability/chilling-neigh,,,,,,
0897,https://pokemondb.net/pokedex/spectrier,Spectrier,44.5 kg (98.1 lbs),2.0 m (6′07″),Ghost,,/ability/grim-neigh,Boosts Special Attack after knocking out a Pokémon.,https://pokemondb.net/ability/grim-neigh,,,,,,
0898,https://pokemondb.net/pokedex/calyrex,Calyrex,7.7 kg (17.0 lbs),1.1 m (3′07″),Psychic,Grass,/ability/unnerve,Makes the foe nervous and unable to eat Berries.,https://pokemondb.net/ability/unnerve,,,,,,
0899,https://pokemondb.net/pokedex/wyrdeer,Wyrdeer,95.1 kg (209.7 lbs),1.8 m (5′11″),Normal,Psychic,/ability/intimidate,Lowers the foe's Attack stat.,https://pokemondb.net/ability/intimidate,#0899,Wyrdeer,https://pokemondb.net/pokedex/wyrdeer,,,
0900,https://pokemondb.net/pokedex/kleavor,Kleavor,89.0 kg (196.2 lbs),1.8 m (5′11″),Bug,Rock,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,,,,,,
0901,https://pokemondb.net/pokedex/ursaluna,Ursaluna,290.0 kg (639.3 lbs),2.4 m (7′10″),Ground,Normal,/ability/guts,Boosts Attack if there is a status problem.,https://pokemondb.net/ability/guts,#0217,Ursaring,https://pokemondb.net/pokedex/ursaring,#0901,Ursaluna,https://pokemondb.net/pokedex/ursaluna
0902,https://pokemondb.net/pokedex/basculegion,Basculegion,110.0 kg (242.5 lbs),3.0 m (9′10″),Water,Ghost,/ability/swift-swim,Boosts the Pokémon's Speed in rain.,https://pokemondb.net/ability/swift-swim,,,,,,
0903,https://pokemondb.net/pokedex/sneasler,Sneasler,43.0 kg (94.8 lbs),1.3 m (4′03″),Fighting,Poison,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,#0461,Weavile,https://pokemondb.net/pokedex/weavile,,,
0904,https://pokemondb.net/pokedex/overqwil,Overqwil,60.5 kg (133.4 lbs),2.5 m (8′02″),Dark,Poison,/ability/poison-point,Contact with the Pokémon may poison the attacker.,https://pokemondb.net/ability/poison-point,#0904,Overqwil,https://pokemondb.net/pokedex/overqwil,,,
0905,https://pokemondb.net/pokedex/enamorus,Enamorus,48.0 kg (105.8 lbs),1.6 m (5′03″),Fairy,Flying,/ability/cute-charm,Contact with the Pokémon may cause infatuation.,https://pokemondb.net/ability/cute-charm,,,,,,
0906,https://pokemondb.net/pokedex/sprigatito,Sprigatito,4.1 kg (9.0 lbs),0.4 m (1′04″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0907,Floragato,https://pokemondb.net/pokedex/floragato,#0908,Meowscarada,https://pokemondb.net/pokedex/meowscarada
0907,https://pokemondb.net/pokedex/floragato,Floragato,12.2 kg (26.9 lbs),0.9 m (2′11″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0907,Floragato,https://pokemondb.net/pokedex/floragato,#0908,Meowscarada,https://pokemondb.net/pokedex/meowscarada
0908,https://pokemondb.net/pokedex/meowscarada,Meowscarada,31.2 kg (68.8 lbs),1.5 m (4′11″),Grass,Dark,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0907,Floragato,https://pokemondb.net/pokedex/floragato,#0908,Meowscarada,https://pokemondb.net/pokedex/meowscarada
0909,https://pokemondb.net/pokedex/fuecoco,Fuecoco,9.8 kg (21.6 lbs),0.4 m (1′04″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0910,Crocalor,https://pokemondb.net/pokedex/crocalor,#0911,Skeledirge,https://pokemondb.net/pokedex/skeledirge
0910,https://pokemondb.net/pokedex/crocalor,Crocalor,30.7 kg (67.7 lbs),1.0 m (3′03″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0910,Crocalor,https://pokemondb.net/pokedex/crocalor,#0911,Skeledirge,https://pokemondb.net/pokedex/skeledirge
0911,https://pokemondb.net/pokedex/skeledirge,Skeledirge,326.5 kg (719.8 lbs),1.6 m (5′03″),Fire,Ghost,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0910,Crocalor,https://pokemondb.net/pokedex/crocalor,#0911,Skeledirge,https://pokemondb.net/pokedex/skeledirge
0912,https://pokemondb.net/pokedex/quaxly,Quaxly,6.1 kg (13.4 lbs),0.5 m (1′08″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0913,Quaxwell,https://pokemondb.net/pokedex/quaxwell,#0914,Quaquaval,https://pokemondb.net/pokedex/quaquaval
0913,https://pokemondb.net/pokedex/quaxwell,Quaxwell,21.5 kg (47.4 lbs),1.2 m (3′11″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0913,Quaxwell,https://pokemondb.net/pokedex/quaxwell,#0914,Quaquaval,https://pokemondb.net/pokedex/quaquaval
0914,https://pokemondb.net/pokedex/quaquaval,Quaquaval,61.9 kg (136.5 lbs),1.8 m (5′11″),Water,Fighting,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0913,Quaxwell,https://pokemondb.net/pokedex/quaxwell,#0914,Quaquaval,https://pokemondb.net/pokedex/quaquaval
0915,https://pokemondb.net/pokedex/lechonk,Lechonk,10.2 kg (22.5 lbs),0.5 m (1′08″),Normal,,/ability/aroma-veil,Protects allies from attacks that limit their move choices.,https://pokemondb.net/ability/aroma-veil,,,,,,
0916,https://pokemondb.net/pokedex/oinkologne,Oinkologne,120.0 kg (264.6 lbs),1.0 m (3′03″),Normal,,/ability/lingering-aroma,Contact changes the attacker's Ability to Lingering Aroma.,https://pokemondb.net/ability/lingering-aroma,,,,,,
0917,https://pokemondb.net/pokedex/tarountula,Tarountula,4.0 kg (8.8 lbs),0.3 m (1′00″),Bug,,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0918,Spidops,https://pokemondb.net/pokedex/spidops,,,
0918,https://pokemondb.net/pokedex/spidops,Spidops,16.5 kg (36.4 lbs),1.0 m (3′03″),Bug,,/ability/insomnia,Prevents the Pokémon from falling asleep.,https://pokemondb.net/ability/insomnia,#0918,Spidops,https://pokemondb.net/pokedex/spidops,,,
0919,https://pokemondb.net/pokedex/nymble,Nymble,1.0 kg (2.2 lbs),0.2 m (0′08″),Bug,,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0920,Lokix,https://pokemondb.net/pokedex/lokix,,,
0920,https://pokemondb.net/pokedex/lokix,Lokix,17.5 kg (38.6 lbs),1.0 m (3′03″),Bug,Dark,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,#0920,Lokix,https://pokemondb.net/pokedex/lokix,,,
0921,https://pokemondb.net/pokedex/pawmi,Pawmi,2.5 kg (5.5 lbs),0.3 m (1′00″),Electric,,/ability/static,Contact with the Pokémon may cause paralysis.,https://pokemondb.net/ability/static,#0922,Pawmo,https://pokemondb.net/pokedex/pawmo,#0923,Pawmot,https://pokemondb.net/pokedex/pawmot
0922,https://pokemondb.net/pokedex/pawmo,Pawmo,6.5 kg (14.3 lbs),0.4 m (1′04″),Electric,Fighting,/ability/volt-absorb,Restores HP if hit by an Electric-type move.,https://pokemondb.net/ability/volt-absorb,#0922,Pawmo,https://pokemondb.net/pokedex/pawmo,#0923,Pawmot,https://pokemondb.net/pokedex/pawmot
0923,https://pokemondb.net/pokedex/pawmot,Pawmot,41.0 kg (90.4 lbs),0.9 m (2′11″),Electric,Fighting,/ability/volt-absorb,Restores HP if hit by an Electric-type move.,https://pokemondb.net/ability/volt-absorb,#0922,Pawmo,https://pokemondb.net/pokedex/pawmo,#0923,Pawmot,https://pokemondb.net/pokedex/pawmot
0924,https://pokemondb.net/pokedex/tandemaus,Tandemaus,1.8 kg (4.0 lbs),0.3 m (1′00″),Normal,,/ability/run-away,Enables a sure getaway from wild Pokémon.,https://pokemondb.net/ability/run-away,,,,,,
